time,ecg
1713644550262279530,"[82, 108, 115, 119, 122, 110, 112, 152, 199, 232, 249, 246, 249, 263, 258, 218, 143, 44, -25, -58, -89, -124, -157, -162, -148, -143, -129, -103, -98, -103, -79, -51, -54, -47, -25, -30, -25, 4, 11, 16, 32, 23, 16, 23, 42, 51, 32, 37, 61, 49, 51, 75, 58, 35, 44, 49, 39, 51, 65, 58, 58, 75, 72, 72, 79, 75, 75, 87, 96, 87, 72, 65, 58]"
1713644550823439431,"[54, 68, 77, 65, 61, 72, 89, 115, 119, 84, 63, 61, 49, 44, 44, 37, 54, 68, 56, 61, 75, 68, 256, 809, 1319, 1091, 159, -312, 21, 148, -49, -23, 61, 25, 18, 47, 63, 72, 77, 89, 98, 105, 122, 129, 136, 136, 131, 157, 209, 237, 249, 286, 333, 352, 359, 364, 352, 315, 251, 164, 75, 11, -21, -63, -119, -150, -155, -157, -145, -129, -124, -112, -101]"
1713644551384568810,"[-101, -94, -75, -65, -79, -87, -79, -79, -72, -58, -54, -47, -32, -23, -28, -18, 2, 0, -4, 14, 16, 9, 23, 30, 25, 30, 39, 49, 47, 44, 58, 61, 63, 77, 79, 75, 72, 68, 79, 105, 110, 91, 70, 72, 84, 75, 68, 77, 82, 91, 94, 96, 89, 75, 225, 724, 1302, 1244, 317, -366, -82, 162, -49, -72, 44, 11, -9, 44, 39, 14, 32, 51, 56]"
1713644551945728707,"[75, 98, 98, 103, 127, 150, 174, 199, 211, 216, 256, 308, 333, 345, 350, 336, 296, 225, 143, 68, 7, -35, -58, -70, -72, -84, -91, -91, -89, -84, -84, -87, -94, -96, -82, -65, -58, -54, -54, -49, -32, -23, -16, -14, -16, -9, 0, 7, 2, -18, -37, -23, -2, 2, 11, 16, 14, 23, 32, 23, 18, 23, 25, 30, 42, 51, 68, 82, 82, 77, 63, 54, 56]"
1713644552506858086,"[58, 54, 61, 75, 79, 82, 79, 65, 63, 209, 686, 1270, 1262, 381, -326, -68, 176, -39, -72, 37, 7, -4, 44, 47, 32, 51, 70, 79, 94, 103, 108, 119, 141, 162, 183, 204, 228, 261, 298, 331, 357, 369, 348, 315, 282, 225, 143, 65, 2, -44, -75, -94, -101, -108, -112, -112, -110, -98, -87, -84, -77, -68, -58, -47, -39, -39, -32, -25, -18, -7, -4, -4, 0]"
1713644553068017983,"[4, 11, 18, 21, 21, 28, 28, 32, 42, 37, 30, 37, 47, 47, 44, 30, 23, 35, 42, 44, 49, 49, 54, 63, 65, 68, 77, 77, 82, 98, 115, 127, 124, 98, 65, 39, 39, 54, 54, 51, 61, 56, 42, 49, 44, 56, 277, 792, 1237, 985, 82, -322, 54, 145, -70, -16, 70, 16, 23, 70, 61, 58, 79, 89, 98, 112, 119, 127, 138, 157, 176, 190, 197]"
1713644553629147362,"[216, 239, 270, 296, 305, 301, 284, 249, 211, 157, 82, 11, -39, -75, -91, -96, -98, -101, -98, -87, -72, -61, -51, -47, -39, -30, -23, -37, -47, -37, -28, -23, -21, -23, -21, -16, -14, -2, 9, 16, 21, 18, 21, 28, 39, 51, 51, 47, 49, 58, 65, 70, 72, 68, 70, 79, 87, 91, 91, 84, 84, 94, 101, 103, 94, 79, 84, 96, 101, 103, 101, 91, 96]"
1713644554190307259,"[110, 110, 110, 110, 101, 103, 115, 119, 115, 101, 82, 87, 98, 96, 101, 98, 87, 94, 105, 84, 58, 63, 65, 58, 56, 63, 70, 75, 89, 108, 110, 94, 77, 68, 68, 77, 84, 89, 89, 79, 70, 65, 61, 171, 578, 1088, 1128, 397, -305, -143, 131, -51, -110, 11, -7, -47, -18, -11, -14, 7, 28, 35, 42, 54, 63, 79, 101, 119, 134, 152, 181, 211, 244]"
1713644554751467160,"[270, 289, 308, 319, 319, 310, 265, 185, 110, 56, 11, -35, -84, -108, -105, -115, -110, -89, -79, -72, -58, -47, -37, -21, -11, -9, 0, 9, 16, 23, 25, 28, 35, 35, 37, 42, 44, 49, 51, 51, 58, 61, 58, 63, 68, 70, 63, 51, 49, 58, 65, 63, 68, 72, 70, 77, 82, 79, 84, 84, 84, 94, 98, 91, 94, 98, 96, 101, 108, 103, 101, 103, 96]"
1713644555312606713,"[87, 87, 87, 84, 68, 30, 11, 9, 0, -7, -18, -21, -4, 4, 2, 4, 21, 49, 63, 51, 30, 21, 21, 30, 39, 39, 39, 44, 51, 56, 54, 68, 258, 729, 1161, 976, 136, -317, 2, 127, -72, -35, 63, 16, 7, 49, 51, 54, 77, 89, 87, 94, 112, 124, 141, 157, 166, 181, 206, 237, 270, 298, 317, 333, 355, 366, 362, 336, 282, 199, 112, 44, 9]"
