time,ecg
1710722430399991664,"[-137, -130, -127, -132, -147, -164, -149, -123, -130, -147, -152, -159, -166, -149, -135, -144, -144, -125, -113, -106, -96, -89, -89, -86, -69, -57, -57, -65, -60, -74, -120, -137, -106, -98, -103, -89, -77, -67, -55, -57, -60, -38, -21, -19, -14, -7, -12, -7, 14, 36, 48, 48, 38, 31, 28, 33, 36, 21, 19, 41, 50, 43, 26, 4, 2, 33, 205, 567, 878, 745, 106, -289, -31]"
1710722430961431310,"[125, -43, -50, 36, 14, 9, 50, 38, 16, 38, 65, 69, 77, 69, 45, 57, 98, 123, 147, 164, 180, 197, 185, 171, 193, 200, 166, 130, 86, 19, -41, -96, -147, -164, -152, -149, -147, -142, -142, -130, -113, -115, -132, -147, -152, -152, -139, -132, -130, -132, -130, -113, -98, -108, -125, -123, -113, -103, -91, -79, -77, -79, -74, -65, -53, -48, -48, -48, -43, -33, -24, -16, -16]"
1710722431522870956,"[-16, -12, -4, 2, 7, 7, 4, 4, 14, 24, 9, -24, -45, -50, -67, -94, -86, -53, -36, -41, -43, -41, -48, -48, -38, -33, -24, -9, -7, -7, 2, 2, -7, 55, 337, 789, 1042, 639, -132, -260, 74, 28, -115, -31, -12, -77, -55, -16, -24, -19, 2, 14, 16, 31, 48, 57, 77, 94, 108, 139, 173, 197, 224, 248, 260, 272, 275, 246, 193, 127, 60, 12, -24]"
1710722432084310602,"[-57, -72, -79, -101, -110, -101, -98, -135, -190, -193, -152, -142, -144, -132, -123, -113, -96, -86, -86, -82, -72, -62, -45, -43, -48, -45, -41, -33, -24, -21, -26, -28, -26, -16, -14, -31, -53, -53, -43, -36, -26, -24, -43, -62, -57, -45, -41, -41, -48, -53, -45, -41, -50, -69, -84, -101, -106, -94, -86, -91, -98, -103, -91, -79, -74, -72, -77, -89, -98, -89, -74, -72, -82]"
1710722432645750248,"[-106, -125, -108, -86, -103, -139, -147, -120, -103, -96, -91, -96, -94, -74, -60, -55, -53, -60, -55, -38, -26, -21, -24, -31, -26, -14, -26, -41, -41, -48, -38, -4, 16, 16, 0, -19, -19, -9, -4, 0, -7, -14, -4, 9, 12, 0, -16, 110, 513, 982, 1030, 361, -287, -142, 82, -84, -113, -12, -50, -98, -53, -31, -38, -24, -19, -38, -60, -57, -31, -14, -14, 2, 33]"
1710722433207159376,"[65, 89, 113, 127, 142, 164, 180, 176, 137, 79, 33, -2, -41, -74, -98, -120, -127, -135, -147, -139, -130, -127, -120, -106, -89, -84, -82, -77, -69, -60, -48, -45, -45, -41, -38, -31, -19, -19, -21, -16, -14, -12, -4, -4, -9, -4, -4, -2, 0, -19, -48, -48, -41, -41, -38, -38, -41, -43, -79, -127, -132, -132, -152, -154, -142, -135, -130, -127, -120, -113, -108, -101, -94]"
1710722433768599022,"[-94, -86, -77, -77, -74, -86, -108, -98, -94, -115, -110, -91, -91, -79, -67, -67, -60, -53, -50, -36, -24, -26, -24, -14, -7, 2, 7, 7, 7, 12, 16, 28, 31, 28, 28, 26, 36, 62, 79, 77, 60, 33, 26, 36, 33, 28, 31, 33, 41, 50, 26, -21, -43, 24, 294, 733, 1011, 682, -77, -282, 43, 38, -115, -45, -7, -48, -16, 19, 7, 4, 21, 28, 26]"
1710722434330038668,"[21, 28, 41, 50, 74, 101, 125, 147, 144, 137, 168, 207, 219, 226, 212, 176, 137, 91, 38, -7, -50, -72, -69, -65, -60, -60, -67, -62, -48, -36, -28, -33, -57, -55, -28, -19, -14, -16, -26, -31, -33, -26, -14, -28, -69, -89, -62, -50, -57, -69, -84, -86, -86, -94, -89, -91, -94, -82, -65, -57, -50, -57, -72, -69, -69, -72, -60, -55, -55, -45, -36, -26, -19]"
1710722434891447796,"[-21, -24, -9, 0, 4, 9, 9, 4, 9, 26, 33, 16, -9, -12, 2, 12, 24, 33, 38, 48, 55, 43, 21, -4, -12, 2, 12, 14, 21, 24, 21, 21, 28, 101, 381, 781, 928, 480, -195, -243, 62, 0, -118, -24, 4, -28, 0, 19, 2, 12, 38, 45, 48, 62, 62, 53, 67, 96, 115, 132, 166, 202, 231, 260, 277, 282, 279, 255, 217, 161, 86, 28, -9]"
1710722435452887442,"[-55, -91, -101, -103, -103, -98, -98, -91, -89, -118, -130, -120, -130, -159, -183, -183, -168, -156, -144, -130, -130, -123, -103, -94, -96, -82, -72, -79, -79, -101, -135, -123, -101, -101, -89, -77, -74, -65, -57, -53, -41, -28, -24, -24, -28, -31, -38, -41, -19, 2, 7, 21, 24, 2, -7, 2, 0, 7, 21, 24, 19, 21, 26, 33, 43, 77, 270, 646, 919, 680, 2, -265, 33]"
1710722436014296570,"[98, -60, -9, 55, 2, -33, -38, -41, -19, 4, 9, 12, 16, 33, 57, 84, 101, 113, 135, 171, 207, 238, 238, 209, 209, 234, 221, 176, 110, 33, -31, -62, -77, -91, -101, -110, -123, -127, -118, -96, -91, -113, -125, -108, -91, -84, -84, -91, -86, -65, -55, -62, -74, -89, -101, -101, -86, -79, -86, -94, -84, -69, -67, -65, -67, -77, -69, -53, -57, -79, -86, -82, -69]"
1710722436575705698,"[-57, -45, -38, -45, -53, -41, -24, -16, -21, -48, -67, -50, -26, -24, -31, -60, -82, -62, -38, -33, -31, -33, -36, -19, -4, -2, 4, 7, 0, 12, 33, 26, 7, -4, -4, 4, 16, 21, 16, 14, 16, 24, 24, 14, 98, 434, 907, 1090, 557, -200, -200, 103, -16, -118, -2, 4, -45, -16, 4, -16, -24, -16, -9, -2, 9, 26, 45, 60, 69, 89, 115, 144, 178]"
1710722437137145344,"[202, 219, 234, 236, 236, 219, 149, 33, -62, -108, -130, -149, -166, -166, -156, -154, -144, -125, -120, -135, -135, -118, -106, -98, -94, -84, -74, -69, -62, -55, -53, -45, -38, -38, -31, -26, -28, -24, -16, -21, -16, -14, -19, -12, -7, -12, -12, -7, -9, -7, -12, -36, -43, -33, -36, -43, -53, -57, -55, -55, -55, -43, -41, -45, -55, -69, -82, -82, -96, -110, -110, -113, -127]"
1710722437698605334,"[-156, -168, -156, -152, -152, -137, -123, -120, -123, -123, -130, -130, -108, -101, -110, -130, -139, -120, -101, -101, -101, -98, -91, -77, -65, -62, -65, -65, -55, -41, -33, -31, -36, -36, -26, -14, -7, -7, -14, -19, -2, 14, 9, -4, -16, -28, -28, -16, -9, -9, -19, -19, -4, 7, 9, -2, -24, 86, 463, 931, 1047, 446, -258, -178, 89, -74, -176, -91, -98, -125, -79, -55, -57]"
1710722438259994118,"[-53, -60, -60, -31, -9, 0, 7, 12, 31, 65, 91, 113, 113, 103, 130, 168, 178, 180, 168, 127, 84, 45, 2, -36, -69, -96, -94, -84, -77, -72, -77, -79, -74, -82, -84, -72, -69, -74, -57, -43, -36, -31, -36, -38, -24, -9, -7, -7, -12, -12, -2, 7, 9, 4, -4, -9, 0, 7, 0, -33, -57, -57, -60, -62, -60, -72, -86, -77, -62, -55, -55, -67, -89]"
1710722438821433764,"[-94, -98, -103, -98, -98, -101, -101, -91, -79, -94, -120, -118, -98, -91, -84, -79, -79, -72, -62, -55, -45, -41, -41, -43, -62, -62, -43, -41, -41, -28, -26, -21, -9, -7, -4, 4, 7, 9, 14, 14, 14, 24, 28, 31, 31, 26, 36, 60, 74, 74, 67, 28, -7, -2, 9, 2, -4, -4, 4, 12, 12, 12, 2, 77, 386, 827, 1023, 576, -147, -205, 101, 19, -98]"
1710722439382842892,"[-4, 12, -31, 4, 24, 2, 2, -2, -9, 12, 31, 33, 43, 57, 69, 74, 82, 106, 137, 164, 193, 219, 231, 229, 217, 193, 149, 98, 43, -9, -43, -60, -60, -55, -53, -60, -62, -53, -38, -31, -28, -41, -60, -62, -79, -103, -98, -108, -125, -103, -79, -91, -106, -108, -115, -118, -103, -94, -91, -98, -101, -84, -69, -62, -60, -67, -65, -48, -43, -43, -43, -48, -45]"
1710722439944252020,"[-31, -19, -9, -19, -53, -69, -62, -62, -53, -43, -53, -50, -26, -12, -9, -7, -9, -4, 9, 21, 26, 28, 24, 26, 36, 38, 53, 69, 67, 69, 82, 77, 62, 50, 43, 50, 60, 36, -16, -38, -24, -14, -12, 77, 376, 779, 921, 463, -195, -197, 110, 21, -98, 4, 38, -2, 24, 41, 26, 38, 65, 77, 84, 91, 98, 115, 135, 159, 180, 190, 185, 202, 246]"
1710722440505661148,"[263, 255, 253, 248, 231, 193, 127, 33, -50, -96, -123, -149, -164, -178, -193, -180, -166, -159, -149, -142, -137, -127, -115, -106, -103, -101, -84, -77, -79, -101, -147, -156, -118, -103, -101, -86, -77, -74, -60, -55, -50, -33, -24, -24, -21, -16, -2, 9, 9, 14, 19, 14, 26, 45, 53, 62, 82, 79, 53, 43, 43, 26, 14, 24, 33, 31, 31, 43, 50, 53, 62, 147, 429]"
1710722441067070276,"[793, 856, 361, -207, -142, 135, 48, -33, 50, 57, 0, 0, 31, 36, 33, 48, 55, 60, 82, 91, 79, 67, 62, 79, 120, 156, 183, 214, 241, 263, 277, 267, 229, 166, 94, 36, -4, -45, -82, -94, -91, -82, -74, -72, -69, -67, -60, -45, -33, -31, -31, -28, -45, -69, -57, -41, -50, -50, -36, -28, -21, -21, -45, -65, -62, -67, -79, -77, -84, -91, -82, -72, -69]"
1710722441628479404,"[-67, -72, -72, -60, -50, -45, -48, -77, -103, -82, -65, -84, -101, -96, -103, -132, -139, -110, -98, -110, -103, -79, -65, -60, -55, -45, -26, 0, 7, -2, -12, -21, -16, -2, 4, 7, 9, 9, 14, 28, 26, 26, 161, 533, 962, 991, 320, -299, -125, 91, -79, -98, 9, -16, -45, -14, -4, 0, 19, 28, 28, 31, 48, 67, 84, 98, 106, 115, 147, 185, 219, 241, 253]"
1710722442189919050,"[260, 267, 250, 205, 152, 84, 7, -60, -120, -147, -161, -188, -188, -156, -142, -139, -132, -127, -118, -103, -86, -77, -74, -65, -41, -21, -7, -7, -28, -43, -36, -28, -21, -16, -26, -43, -33, -9, 0, -2, -7, -4, 7, 16, 21, 12, -4, -4, 7, 16, 16, 12, 12, 2, -2, 7, 12, 7, 7, 14, 12, 12, 21, 19, 12, 2, -21, -38, -26, -21, -21, -14, -19]"
1710722442751328178,"[-50, -86, -94, -91, -113, -139, -144, -147, -171, -173, -156, -156, -154, -142, -139, -130, -115, -110, -101, -89, -84, -72, -60, -60, -55, -57, -67, -55, -41, -43, -43, -36, -31, -19, -12, -14, -12, -7, -2, 7, 9, 2, 7, 14, 9, 12, 26, 43, 50, 41, 28, 26, 21, 16, 16, 21, 24, 14, -7, -7, -2, -16, -7, 185, 612, 1015, 919, 171, -354, -113, 38, -159, -159]"
1710722443312737306,"[-62, -89, -94, -53, -69, -103, -89, -57, -43, -36, -31, -24, -2, 24, 45, 60, 62, 74, 110, 149, 171, 183, 185, 180, 176, 154, 106, 45, -14, -53, -65, -72, -77, -79, -86, -84, -69, -57, -50, -45, -55, -53, -33, -21, -19, -19, -28, -28, -33, -45, -38, -31, -43, -38, -19, -14, -9, -14, -53, -74, -53, -33, -36, -41, -45, -38, -24, -14, -12, -16, -28, -33, -38]"
1710722443874146434,"[-33, -26, -38, -48, -36, -24, -26, -50, -110, -144, -125, -125, -135, -123, -123, -132, -118, -101, -94, -91, -91, -91, -79, -62, -55, -55, -57, -55, -43, -28, -21, -19, -24, -21, -9, 4, 7, 4, 0, -12, -24, -14, 0, -2, -4, 2, 9, 19, 26, 24, 9, -21, -38, -16, -7, -12, 4, 28, 41, 41, 33, 19, 16, 21, 28, 38, 43, 41, 43, 45, 43, 24, 14]"
1710722444435555562,"[197, 624, 1008, 895, 180, -282, -31, 94, -91, -67, 16, -53, -74, -19, -14, -21, 2, 7, 9, 28, 41, 55, 72, 82, 96, 123, 147, 171, 202, 221, 226, 221, 224, 234, 221, 180, 132, 79, 24, -14, -36, -50, -65, -103, -127, -103, -86, -94, -79, -57, -60, -72, -84, -77, -55, -50, -50, -48, -45, -41, -33, -45, -79, -108, -115, -106, -96, -98, -98, -94, -89, -79, -67]"
1710722444996979948,"[-62, -60, -55, -57, -50, -33, -19, -19, -48, -69, -53, -33, -26, -19, -16, -21, -9, 12, 21, 14, 16, 14, -2, 2, 16, 7, 2, 16, 26, 33, 36, 26, 24, 50, 62, 36, -2, -12, -2, 7, 24, 53, 67, 62, 55, 53, 53, 55, 60, 53, 48, 67, 79, 65, 38, 28, 33, 108, 388, 805, 994, 574, -123, -205, 110, 69, -57, 12, 43, 12, 33, 62, 57]"
1710722445558404336,"[50, 67, 89, 101, 108, 108, 94, 91, 118, 144, 156, 154, 137, 149, 195, 221, 205, 183, 159, 115, 60, 7, -53, -125, -168, -166, -164, -178, -205, -231, -219, -185, -168, -159, -142, -139, -142, -120, -98, -89, -79, -72, -69, -55, -45, -55, -60, -53, -45, -31, -16, -7, -7, -12, -12, 2, 16, 19, 12, 9, 24, 41, 43, 41, 45, 43, 41, 53, 69, 67, 53, 55, 62]"
1710722446119813464,"[72, 86, 98, 101, 65, 24, 33, 50, 24, 0, 4, 12, 14, 31, 36, 31, 33, 79, 291, 678, 921, 608, -108, -318, 21, 60, -103, -45, 19, -21, -9, 21, 12, 24, 43, 31, 16, 28, 45, 62, 82, 101, 125, 152, 178, 217, 250, 267, 289, 301, 279, 243, 207, 142, 62, -2, -50, -79, -96, -118, -139, -149, -152, -159, -156, -149, -142, -139, -149, -147, -130, -127, -125]"
1710722446681222592,"[-120, -110, -94, -84, -86, -94, -110, -108, -82, -79, -86, -77, -67, -67, -79, -110, -120, -101, -94, -86, -67, -62, -62, -57, -50, -41, -38, -55, -62, -55, -45, -36, -19, -14, -19, -21, -12, 2, 12, 12, 7, 4, 14, 21, 28, 33, 26, 21, 31, 43, 45, 45, 38, 33, 41, 50, 55, 55, 41, 24, 28, 45, 62, 72, 69, 62, 60, 55, 50, 45, 36, 33, 43]"
1710722447242631720,"[55, 60, 43, 0, -21, 2, 180, 583, 986, 909, 166, -381, -132, 48, -149, -161, -55, -91, -123, -84, -72, -86, -65, -36, -24, -12, -7, -7, 9, 41, 62, 86, 103, 118, 154, 195, 219, 234, 236, 224, 212, 180, 125, 60, 0, -50, -72, -77, -77, -82, -98, -103, -86, -69, -65, -60, -62, -62, -48, -33, -28, -31, -33, -33, -24, -14, -12, -16, -26, -24, -21, -33, -45]"
1710722447804040848,"[-57, -94, -110, -89, -77, -79, -79, -86, -113, -139, -147, -161, -190, -195, -180, -168, -159, -152, -149, -144, -135, -125, -113, -108, -108, -106, -98, -91, -79, -74, -72, -65, -60, -53, -41, -41, -41, -33, -31, -28, -26, -41, -43, -31, -28, -24, -14, -16, -14, -7, -4, -2, 4, 2, 4, 12, 9, 12, 19, 14, 16, 24, 21, 24, 28, 14, -14, -38, -33, -19, -21, -24, -24]"
1710722448365449976,"[-33, -28, -4, 0, -14, -16, -16, -26, -28, -45, -60, -43, -28, -33, -31, -33, -38, 101, 492, 953, 1030, 386, -291, -161, 79, -91, -142, -33, -50, -72, -33, -36, -69, -65, -36, -21, -16, -7, 2, 12, 33, 55, 72, 86, 108, 135, 168, 197, 212, 217, 212, 207, 188, 147, 86, 24, -24, -48, -65, -98, -137, -139, -125, -127, -137, -130, -115, -113, -110, -94, -77, -67, -60]"
1710722448926859104,"[-65, -65, -48, -33, -28, -33, -60, -86, -84, -74, -69, -67, -77, -79, -62, -48, -45, -55, -74, -84, -82, -89, -98, -115, -139, -127, -103, -98, -91, -86, -94, -89, -69, -57, -53, -55, -60, -53, -36, -26, -21, -21, -31, -21, -4, 2, 2, 0, -7, 2, 14, -7, -41, -45, -43, -60, -57, -36, -28, -36, -33, -19, -4, 2, 7, 2, 2, 12, 24, 28, 31, 26, 26]"
1710722449488268232,"[38, 45, 50, 53, 45, 41, 50, 62, 60, 43, 14, 9, 28, 45, 43, 28, 21, 14, 9, 16, 24, 21, 19, 24, 33, 36, 41, 38, 24, 77, 359, 810, 1076, 709, -57, -234, 89, 62, -91, -12, 26, -24, -2, 38, 12, -31, -45, -36, -16, 2, 12, 26, 43, 60, 79, 108, 132, 156, 185, 209, 234, 255, 258, 253, 238, 185, 106, 48, 2, -41, -67, -84, -86]"
1710722450049677360,"[-79, -84, -96, -108, -120, -147, -176, -190, -178, -159, -152, -144, -137, -130, -118, -106, -98, -89, -84, -77, -60, -50, -53, -45, -36, -31, -21, -19, -21, -12, -4, -4, 4, 9, 7, 19, 28, -4, -50, -55, -38, -31, -28, -16, 2, 7, 2, 4, 12, 21, 33, 41, 41, 36, 36, 45, 62, 67, 55, 50, 57, 65, 74, 77, 67, 62, 65, 74, 74, 55, 31, 28, 48]"
1710722450611086488,"[69, 86, 84, 50, 7, 0, 24, 31, 26, 26, 19, 24, 38, 50, 41, 48, 229, 622, 950, 808, 139, -279, -28, 120, -36, -28, 28, -28, -48, -16, -36, -69, -62, -43, -38, -31, -21, -16, -19, -26, -7, 41, 74, 103, 135, 152, 176, 202, 219, 224, 195, 137, 86, 33, -28, -67, -96, -130, -130, -123, -135, -139, -135, -132, -118, -96, -84, -74, -74, -74, -62, -48, -36]"
1710722451172495616,"[-24, -24, -31, -16, 4, 9, 7, 7, 2, 4, 19, 26, 12, -19, -31, -12, 2, 0, -2, -9, -24, -16, -4, -33, -67, -62, -48, -38, -28, -19, -14, -7, 7, 28, 38, 31, 12, 2, 7, 14, 24, 31, 26, 21, 26, 41, 48, 45, 72, 277, 665, 928, 665, -31, -308, -2, 69, -89, -38, 24, -24, -16, 14, 12, 19, 36, 33, 36, 50, 67, 84, 91, 103]"
1710722451733874226,"[130, 156, 183, 217, 243, 263, 287, 296, 299, 287, 238, 156, 82, 16, -48, -98, -142, -183, -188, -173, -166, -176, -190, -193, -193, -197, -195, -200, -202, -183, -168, -168, -159, -147, -137, -123, -108, -103, -96, -84, -77, -74, -94, -115, -110, -98, -96, -86, -74, -74, -69, -65, -60, -45, -38, -38, -38, -36, -28, -14, -12, -14, -9, -7, -4, 7, 12, 7, 7, 9, 16, 21, 24]"
1710722452295293524,"[19, 4, -4, 4, 19, 14, 0, -21, -36, -43, -67, -77, -65, -62, -60, -41, -26, -26, -26, -26, -21, -12, 0, 2, -4, -7, 2, 12, 19, 31, 41, 41, 38, 14, -12, -14, -16, -21, -12, 0, 7, 7, 2, -4, -9, 65, 383, 863, 1102, 646, -149, -260, 69, -4, -156, -57, -19, -62, -36, -12, -38, -28, 2, 12, 14, 14, 7, 21, 50, 69, 89, 106, 120]"
1710722452856692482,"[147, 176, 164, 152, 168, 176, 171, 164, 130, 67, -16, -91, -115, -118, -127, -132, -135, -139, -120, -101, -91, -89, -91, -101, -108, -125, -130, -120, -125, -135, -123, -108, -101, -98, -103, -118, -123, -120, -130, -137, -137, -137, -130, -118, -110, -110, -113, -110, -101, -89, -84, -84, -86, -84, -74, -67, -79, -101, -96, -84, -77, -65, -55, -55, -57, -53, -45, -62, -96, -98, -79, -74, -67]"
