time,ecg
1714323953392232396,"[-7, -25, -47, -37, 0, 4, -70, -176, -195, -136, -101, -89, -84, -91, -87, -68, -56, -37, -21, -35, -49, -21, 14, 16, 9, 7, 25, 51, 21, -14, -16, -35, -42, -9, 9, 7, 7, 0, 9, 32, 28, 56, 275, 707, 1086, 933, 150, -315, -35, 87, -98, -61, 14, -61, -84, -49, -44, -32, -9, -4, -32, -54, -32, -2, 9, 18, 14, 0, 0, 18, 23, 14, -23]"
1714323953953890754,"[-56, -42, -21, -25, -44, -89, -138, -152, -143, -155, -214, -277, -279, -254, -242, -216, -199, -211, -183, -164, -204, -202, -148, -129, -131, -112, -94, -91, -84, -70, -70, -58, -23, -18, -28, -23, -21, -21, -4, -7, -16, 7, 30, 30, 30, 28, 16, 9, 9, 21, 25, 2, -16, -7, -2, 0, 14, 23, 28, 30, 30, 51, 79, 68, 21, -23, -30, -4, 4, -4, 7, 30, 49]"
1714323954515549112,"[54, 37, 23, 30, 47, 39, 23, 9, -11, -32, -68, -87, -63, -16, 237, 757, 1103, 736, -101, -369, -28, 16, -145, -101, -70, -136, -110, -37, -32, -58, -51, -30, -21, -11, 4, 18, 18, 18, 25, 28, 25, 21, 2, -2, 25, 47, 44, 23, 7, 7, -11, -47, -77, -112, -143, -157, -174, -223, -251, -235, -225, -221, -190, -159, -152, -152, -148, -131, -108, -84, -70, -56, -65]"
1714323955077207470,"[-98, -119, -105, -84, -98, -129, -134, -112, -77, -70, -91, -91, -63, -44, -30, -21, -39, -49, -23, 2, 4, -4, -7, -2, 11, 28, 39, 35, 16, 21, 61, 91, 84, 39, -28, -42, 2, 16, 14, 21, 9, 11, 39, 51, 47, 61, 228, 651, 1070, 943, 122, -456, -197, 14, -159, -155, -47, -87, -119, -63, -32, -32, -11, -11, -32, -42, -39, -21, 0, 0, 7, 37, 72]"
1714323955638835312,"[101, 129, 134, 131, 150, 155, 124, 77, 11, -49, -68, -84, -112, -136, -164, -181, -169, -148, -138, -138, -155, -176, -174, -183, -228, -251, -235, -221, -211, -188, -169, -171, -169, -157, -141, -122, -112, -115, -115, -108, -98, -89, -115, -162, -166, -138, -127, -110, -96, -98, -94, -82, -68, -51, -49, -61, -84, -103, -87, -61, -61, -58, -44, -37, -30, -14, -9, -11, -4, 2, 11, 21, 21]"
1714323956200493670,"[21, 30, 32, 37, 44, 37, 47, 70, 77, 75, 51, -4, -25, -2, -4, -37, -54, -49, -35, -25, -30, -39, 18, 310, 809, 1135, 773, -77, -341, 4, 21, -145, -75, -18, -87, -119, -91, -68, -63, -51, -42, -35, -11, 7, 9, 18, 23, 9, 9, 39, 58, 72, 91, 110, 124, 112, 82, 63, 54, 30, 7, -23, -63, -94, -103, -101, -91, -87, -96, -101, -110, -122, -119]"
1714323956762136770,"[-134, -162, -159, -141, -127, -122, -148, -195, -235, -235, -190, -155, -162, -176, -171, -145, -117, -103, -103, -110, -112, -91, -70, -61, -56, -68, -79, -91, -124, -136, -110, -115, -124, -94, -68, -58, -49, -49, -68, -79, -58, -35, -39, -54, -47, -23, -2, 7, 9, -2, 4, 28, 44, 51, 49, 30, 32, 54, 68, 70, 58, 35, 47, 84, 94, 82, 72, 70, 89, 105, 79, 39, 21]"
1714323957323779868,"[9, 11, 30, 42, 44, 32, 18, 28, 37, 37, 150, 484, 905, 1016, 411, -338, -282, 7, -143, -246, -176, -192, -209, -171, -164, -152, -112, -87, -87, -117, -152, -148, -138, -136, -119, -108, -98, -68, -32, -7, 7, 14, 28, 47, 56, 49, 23, -9, -39, -61, -70, -84, -103, -115, -115, -101, -82, -77, -82, -75, -65, -77, -94, -82, -58, -49, -47, -30, -11, -14, -21, -11, -4]"
1714323957885438226,"[0, 14, 14, 2, 4, 16, 21, 28, 21, 7, 21, 32, -18, -84, -117, -129, -122, -117, -98, -56, -56, -94, -89, -54, -42, -47, -42, -25, -21, -23, -14, -4, -9, 0, 21, 30, 30, 28, 23, 32, 51, 58, 70, 82, 72, 58, 54, 47, 47, 56, 56, 54, 37, 4, 0, 2, 47, 329, 804, 1044, 625, -171, -364, -9, 2, -164, -94, -42, -82, -54, -21, -56, -89]"
1714323958447066066,"[-89, -91, -98, -96, -94, -115, -148, -122, -70, -58, -56, -42, -32, -2, 35, 44, 23, -21, -54, -47, -47, -87, -155, -221, -242, -225, -214, -214, -209, -195, -176, -157, -141, -127, -124, -119, -96, -72, -51, -39, -54, -56, -32, -42, -65, -63, -61, -56, -37, -18, -16, -16, -21, -18, -2, 11, 16, 16, 2, -2, 18, 30, 32, 35, 32, 30, 37, 44, 51, 42, 2, -51, -61]"
1714323959008719340,"[-18, 7, -18, -58, -58, -39, -35, -32, -61, -112, -101, -58, -58, -49, -51, -58, 141, 609, 1023, 938, 199, -378, -148, 77, -91, -108, -25, -79, -101, -58, -54, -58, -58, -65, -79, -84, -72, -54, -56, -51, -21, 7, 23, 21, 14, 16, 18, 25, 42, 35, 9, -11, -30, -61, -94, -134, -169, -183, -174, -159, -145, -145, -166, -216, -242, -218, -221, -254, -237, -204, -181, -148, -127]"
1714323959570352266,"[-129, -124, -110, -98, -79, -70, -70, -68, -61, -49, -39, -61, -96, -96, -82, -75, -47, -30, -42, -32, -21, -18, -9, -2, 0, -18, -49, -42, -18, -23, -18, -4, -7, -4, 16, 21, 25, 35, 35, 39, 44, 32, 42, 70, 79, 79, 72, 58, 63, 65, 49, 44, 49, 49, 47, -4, -84, -94, -68, 96, 564, 1030, 919, 108, -468, -214, -18, -214, -225, -119, -148, -152, -101]"
1714323960131995366,"[-96, -122, -124, -96, -77, -84, -105, -115, -143, -174, -143, -98, -89, -68, -42, -23, -14, -25, -25, -21, -30, -23, -21, -49, -79, -127, -164, -141, -119, -131, -124, -112, -117, -108, -79, -56, -44, -54, -58, -32, -2, 7, 14, 9, -9, -11, 11, 30, -2, -68, -87, -51, -30, -25, -23, -32, -30, -9, 7, 9, 4, -9, -21, 9, 68, 77, 42, 25, 42, 61, 72, 72, 58]"
1714323960693638464,"[37, 39, 70, 89, 79, 49, -9, -51, -49, -30, -14, -16, -37, -30, -2, 11, 18, 11, -4, 2, 18, 30, 42, 56, 65, 79, 84, 56, 37, 37, 30, 44, 70, 75, 63, 35, 4, -23, -7, 197, 592, 914, 752, -11, -486, -199, -49, -244, -230, -119, -141, -155, -131, -157, -174, -157, -152, -138, -129, -136, -129, -105, -91, -68, -37, -18, -11, 2, 30, 75, 98, 54, 16]"
1714323961255266304,"[35, 35, 9, -18, -56, -87, -103, -115, -136, -169, -176, -159, -148, -129, -112, -105, -96, -87, -72, -49, -42, -39, -30, -18, -11, 2, 7, 0, 2, 7, -14, -35, -56, -94, -110, -87, -70, -68, -68, -49, -35, -32, -18, -4, -7, -4, 4, 9, 16, 32, 23, 11, 37, 51, 32, 21, 32, 51, 49, 39, 56, 68, 54, 42, 49, 42, 23, 35, 65, 82, 82, 63, 51]"
1714323961816894146,"[47, 47, 58, 65, 56, 44, 11, -14, 2, 14, 141, 526, 952, 983, 364, -291, -195, 89, -39, -119, -11, -28, -108, -77, -61, -127, -176, -166, -145, -145, -143, -110, -82, -70, -56, -39, -14, 21, 58, 75, 61, 47, 37, 23, 21, 11, -25, -70, -103, -119, -138, -159, -174, -202, -221, -204, -178, -171, -178, -178, -159, -129, -103, -96, -105, -101, -77, -54, -42, -39, -44, -47, -32]"
1714323962378521986,"[-14, -4, -11, -58, -96, -70, -44, -39, -37, -47, -54, -37, -39, -61, -70, -70, -61, -42, -61, -115, -115, -84, -70, -47, -39, -51, -61, -75, -63, -25, -9, -7, -9, -11, -4, 0, 42, 263, 696, 1058, 889, 115, -350, -54, 72, -157, -119, 9, -42, -56, -14, -25, -16, 21, 32, 32, 28, 21, 39, 63, 75, 87, 87, 89, 136, 195, 211, 202, 192, 185, 178, 155, 110]"
1714323962940170172,"[68, 16, -44, -96, -131, -148, -159, -171, -166, -148, -138, -188, -293, -350, -322, -301, -308, -308, -291, -277, -279, -258, -204, -171, -169, -195, -211, -185, -155, -150, -148, -141, -138, -119, -89, -94, -122, -115, -103, -94, -72, -61, -61, -56, -44, -21, -18, -16, 11, 14, 0, 16, 32, 25, 25, 37, 37, 37, 47, 49, 51, 58, 51, 58, 82, 89, 89, 70, 23, 9, 23, 21, 16]"
1714323963501792926,"[28, 28, 25, 35, -4, -68, -51, 141, 590, 1046, 980, 199, -418, -204, 9, -174, -188, -70, -91, -110, -65, -54, -54, -25, -7, -14, -21, -25, -11, 18, 23, 2, 7, 28, 51, 79, 101, 105, 110, 119, 124, 127, 117, 87, 39, -9, -54, -84, -127, -171, -181, -174, -164, -150, -141, -143, -143, -136, -136, -148, -145, -138, -141, -129, -101, -79, -75, -82, -89, -84, -105, -145, -141]"
1714323964063415680,"[-124, -129, -110, -89, -79, -77, -105, -141, -115, -70, -61, -63, -68, -70, -49, -25, -18, -37, -77, -79, -42, -25, -18, -14, -23, -18, 4, 21, 25, 23, 16, 25, 47, 56, 61, 58, 49, 54, 75, 82, 79, 72, 56, 58, 84, 98, 101, 101, 96, 84, 58, 39, 44, 32, 18, 32, 49, 51, 61, 61, 37, 25, 44, 214, 639, 1044, 893, 103, -378, -89, 58, -145, -138]"
1714323964625063864,"[-49, -103, -115, -65, -72, -91, -61, -39, -56, -103, -145, -136, -96, -65, -42, -35, -47, -47, -32, -25, -9, 2, -7, -7, 7, 4, -21, -51, -84, -115, -131, -134, -138, -145, -145, -136, -119, -98, -89, -91, -105, -124, -108, -77, -82, -87, -68, -56, -49, -28, -25, -32, -23, -14, -7, -37, -98, -101, -63, -65, -65, -42, -35, -37, -28, -18, -9, 4, 4, 7, 21, 21, 7]"
1714323965186691704,"[-18, -28, -14, -4, -9, 4, 7, -37, -47, -7, 11, 18, 23, 4, -2, 9, 11, 18, 25, 23, 32, 49, 47, 39, 54, 192, 580, 1008, 1025, 385, -282, -195, 75, -61, -129, -16, -23, -56, -4, 14, -2, 11, 28, 25, 44, 63, 63, 61, 37, 9, 39, 77, 82, 84, 89, 108, 138, 145, 124, 105, 89, 65, 32, -28, -101, -141, -143, -143, -159, -181, -197, -214, -223]"
1714323965748319546,"[-204, -185, -190, -206, -230, -232, -199, -171, -166, -166, -164, -152, -127, -105, -101, -110, -112, -94, -75, -65, -58, -58, -72, -91, -77, -47, -54, -75, -68, -42, -28, -23, -18, -30, -32, -9, 14, 32, 42, 28, 4, -42, -89, -72, -49, -70, -65, -32, -18, -9, -4, -28, -11, 216, 663, 1034, 874, 77, -432, -131, 61, -124, -131, -44, -70, -63, -14, -9, -21, -14, 4, 25, 37]"
1714323966309947386,"[49, 51, 44, 63, 96, 117, 134, 138, 145, 174, 204, 218, 223, 202, 150, 117, 103, 70, 30, -11, -39, -49, -47, -44, -82, -155, -176, -138, -124, -124, -108, -105, -110, -103, -129, -169, -159, -138, -141, -138, -136, -148, -164, -188, -195, -197, -216, -214, -197, -199, -197, -174, -152, -145, -145, -138, -127, -115, -96, -87, -87, -79, -75, -63, -42, -39, -44, -32, -21, -18, -9, -4, -7]"
1714323966871575226,"[4, 11, 14, 28, 28, 0, -11, -4, 11, 21, -7, -25, -11, -18, -35, -21, -16, -21, -9, 2, 9, 14, 11, 7, 2, 101, 449, 910, 1077, 531, -277, -324, 16, -72, -195, -79, -68, -145, -119, -77, -84, -68, -37, -30, -21, -11, 0, 28, 49, 49, 58, 61, 54, 75, 108, 117, 122, 127, 134, 143, 136, 103, 63, 25, 2, -18, -54, -94, -124, -166, -185, -162, -152]"
1714323967433203066,"[-162, -157, -145, -129, -112, -105, -110, -143, -164, -136, -103, -101, -110, -110, -98, -77, -58, -49, -54, -79, -117, -115, -84, -79, -82, -77, -68, -72, -96, -98, -79, -72, -56, -25, -14, -21, -28, -28, -11, 7, 14, 11, 2, 0, 4, 32, 77, 75, 23, -2, 30, 77, 77, 68, 89, 87, 65, 77, 89, 68, 28, 4, 14, 75, 129, 96, 47, 58, 79, 68, 70, 77, 51]"
1714323967994830906,"[47, 82, 110, 115, 72, 39, 79, 117, 89, 58, 30, -42, -94, -75, -47, -54, -77, -18, 282, 747, 1025, 651, -206, -456, -94, -84, -239, -148, -108, -169, -138, -82, -82, -77, -65, -65, -63, -61, -63, -72, -94, -89, -56, -32, -9, 14, 18, 35, 68, 79, 70, 51, 49, 32, 11, 0, -30, -70, -94, -103, -98, -98, -96, -94, -94, -82, -68, -54, -44, -42, -25, -9, -9]"
1714323968556458746,"[9, 21, 11, -2, -47, -84, -68, -72, -112, -127, -134, -129, -101, -96, -101, -84, -75, -75, -54, -44, -47, -30, -25, -16, 2, 4, 2, 9, 14, 21, 21, 21, 32, 44, 42, 39, 49, 56, 56, 58, 54, 54, 32, 4, 23, 37, 25, 35, 42, 37, 44, 51, 49, 47, 47, 49, 58, 63, 61, 75, 94, 87, 82, 75, 56, 56, 56, 54, 63, 32, -23, -25, -11]"
1714323969118081502,"[-37, -7, 284, 762, 1018, 637, -174, -423, -75, -44, -237, -211, -143, -155, -143, -115, -119, -115, -84, -84, -105, -112, -122, -122, -96, -68, -56, -51, -35, -7, 23, 61, 65, 32, 14, 28, 47, 32, -4, -49, -91, -103, -105, -119, -124, -131, -134, -115, -96, -82, -75, -84, -84, -63, -37, -21, -23, -25, -21, 0, 18, 0, -56, -98, -96, -94, -103, -79, -70, -89, -75, -51, -39]"
1714323969679704256,"[-25, -25, -35, -28, -7, 7, 11, 9, -2, 0, 28, 35, 35, 11, -37, -32, 0, 4, 11, 11, -2, 2, 21, 18, -14, -37, -35, -28, -2, 21, 18, 11, 11, 30, 56, 84, 87, 42, 14, 18, 0, -7, 0, -16, -25, -9, 4, -7, 21, 261, 722, 1084, 865, 30, -460, -228, -155, -352, -322, -230, -270, -277, -230, -214, -202, -176, -164, -155, -134, -108, -84, -65, -54]"
1714323970241327010,"[-44, -23, 7, 39, 63, 84, 110, 119, 122, 131, 110, 47, 2, -16, -58, -117, -152, -159, -162, -164, -148, -122, -112, -112, -98, -87, -79, -61, -44, -39, -30, -21, -11, 7, 16, 11, 18, 28, 35, 42, 39, 39, 47, 39, 47, 58, 16, -56, -63, -30, -21, -18, -16, -9, 0, 2, 9, 11, 4, 23, 49, 37, 28, 42, 35, 32, 61, 61, 16, 7, 18, 11, 16]"
1714323970802949764,"[16, 9, 7, 9, 18, 9, -28, -58, -84, -110, -112, -115, -141, -162, -157, -141, -127, -117, -103, -87, -82, -79, -82, -84, -89, -94, -84, -63, -49, -42, -44, -51, -61, -49, 127, 552, 1011, 1030, 293, -423, -301, -54, -211, -256, -131, -127, -143, -94, -87, -101, -72, -39, -23, -9, -7, -4, 16, 44, 72, 87, 91, 105, 136, 171, 195, 202, 195, 188, 195, 183, 131, 77, 30]"
1714323971364572518,"[-4, -16, -18, -25, -47, -98, -124, -91, -65, -61, -56, -63, -58, -35, -14, -2, -2, -11, -7, 14, 28, 35, 30, 14, 21, 42, 54, 58, 47, 16, 4, 16, -16, -65, -65, -56, -51, -32, -14, -18, -47, -75, -61, -37, -30, -28, -37, -44, -32, -11, -4, -2, -11, -18, -11, -18, -35, -47, -75, -96, -91, -108, -122, -110, -110, -115, -94, -77, -70, -68, -70, -72, -58]"
1714323971926195270,"[-39, -30, -30, -25, -14, 2, 14, -4, -61, -105, -91, -61, -47, -39, -32, -32, -30, -28, -7, 155, 543, 952, 966, 298, -366, -256, -28, -178, -209, -89, -96, -127, -79, -51, -51, -30, -9, -11, -4, 11, 18, 37, 63, 75, 87, 105, 122, 148, 181, 197, 202, 202, 174, 150, 152, 136, 96, 65, 30, 4, -11, -37, -42, -32, -32, -25, -16, -14, -2, -2, -7, 7, 21]"
1714323972487792594,"[23, 32, 42, 39, 30, 7, -28, -18, 4, 0, 2, -14, -35, -14, 7, -7, -16, -39, -72, -58, -35, -39, -44, -32, -23, -14, -7, -4, -4, -2, 7, 16, 2, -23, -28, -25, -23, -4, 0, -9, -16, -16, -16, -21, -25, -16, -21, -49, -77, -84, -103, -127, -124, -112, -103, -87, -77, -89, -105, -30, 279, 743, 987, 604, -204, -423, -51, -30, -206, -141, -87, -119, -87]"
1714323973049420434,"[-44, -65, -101, -94, -56, -39, -30, -18, -51, -101, -112, -115, -96, -51, -35, -14, 39, 75, 84, 89, 87, 77, 61, 42, 32, 0, -56, -91, -87, -77, -72, -63, -70, -82, -84, -82, -70, -49, -58, -79, -49, -9, 0, -11, -18, 4, 39, 47, 47, 44, 25, 30, 51, 58, 58, 44, 23, 35, 56, 58, 51, 39, 35, 49, 63, 56, 28, -2, -9, 11, 28, 37, 37]"
1714323973611033016,"[28, 18, 0, -39, -54, -30, -35, -49, -30, -9, -9, -37, -72, -63, -39, -35, -37, -44, -49, -49, -56, -56, -49, -49, -68, -98, -103, -72, -61, -70, -84, -103, 7, 390, 853, 952, 338, -416, -369, -49, -166, -263, -150, -141, -174, -129, -115, -124, -96, -82, -72, -47, -37, -35, -21, -7, -4, -9, -7, 21, 51, 70, 96, 122, 122, 122, 136, 122, 63, -7, -49, -63, -89]"
1714323974172645596,"[-108, -105, -105, -108, -96, -87, -84, -72, -56, -51, -39, -18, -16, -11, -23, -65, -84, -77, -68, -56, -49, -47, -30, -16, -16, -14, -9, -4, 4, 21, 23, 21, 23, 25, 37, 44, 47, 49, 49, 51, 68, 68, 56, 58, 65, 70, 77, 72, 37, 9, 21, 39, 47, 51, 47, 42, 44, 54, 68, 70, 58, 28, -14, -16, -14, -25, -32, -32, -16, 14, 32, 25, 0]"
1714323974734248006,"[-18, -16, -7, 7, 11, -21, -94, -143, -157, -171, -169, -23, 366, 827, 889, 235, -439, -319, -58, -197, -235, -112, -124, -166, -127, -94, -87, -58, -37, -54, -56, -23, 0, 11, 25, 21, 30, 68, 91, 84, 77, 84, 103, 127, 141, 145, 131, 96, 70, 54, 32, 11, -14, -61, -115, -136, -110, -87, -96, -101, -79, -51, -35, -21, -21, -28, -14, 11, 23, 35, 35, 4, -11]"
