time,ecg
1714134285563035790,"[57, 69, 83, 95, 110, 122, 124, 129, 150, 174, 191, 206, 201, 201, 222, 244, 244, 242, 227, 189, 134, 76, 40, 14, -14, -28, -26, -19, -16, -14, -14, -9, 4, 16, 23, 26, 26, 23, 11, -4, 2, 14, 7, 9, 19, 23, 16, 4, 0, 4, 11, 11, 2, -9, -4, 0, -7, -9, -9, -23, -31, -16, 9, 26, 14, -11, -21, -14, -11, -4, 0, -2, 0]"
1714134286124104133,"[2, -11, 0, 242, 781, 1147, 718, -122, -249, 79, -9, -167, -67, -31, -74, -50, -16, -21, -14, 7, 19, 26, 40, 57, 69, 86, 107, 124, 143, 165, 167, 158, 162, 177, 182, 179, 170, 146, 100, 50, 16, -2, -26, -45, -57, -52, -38, -31, -28, -16, -9, -7, 4, 16, 19, 21, 26, 31, 38, 43, 40, 43, 45, 43, 38, 26, 23, 26, 26, 31, 40, 40, 35]"
1714134286685172476,"[33, 16, -4, -16, -26, -33, -19, 2, 16, 11, -9, -26, -38, -50, -43, -26, -23, -21, -21, -38, -9, 258, 783, 1047, 517, -261, -263, 91, -7, -136, -23, 2, -40, -7, 7, -23, -11, 23, 35, 47, 62, 64, 76, 105, 134, 153, 170, 184, 198, 218, 234, 242, 239, 225, 203, 182, 139, 91, 52, 11, -7, 0, 4, 4, 4, 0, -11, -9, 7, 21, 19, 19, 31]"
1714134287246210301,"[43, 50, 55, 40, 14, 19, 38, 40, 40, 43, 33, 35, 52, 59, 64, 59, 23, -2, 14, 33, 28, 31, 50, 64, 55, 23, 0, -16, -21, -23, -23, -11, -2, -14, -28, 16, 280, 733, 927, 433, -246, -215, 124, 50, -64, 21, 33, 0, 40, 69, 55, 57, 79, 91, 100, 117, 139, 139, 131, 153, 191, 210, 220, 234, 249, 258, 263, 258, 246, 218, 177, 129, 79]"
1714134287807278648,"[47, 23, 4, -7, -2, 7, 4, -16, -43, -52, -33, -11, -7, -2, 7, 11, 11, 9, 14, 23, 28, 33, 38, 43, 43, 47, 55, 59, 67, 71, 69, 83, 103, 88, 64, 69, 74, 71, 76, 76, 67, 62, 59, 64, 136, 421, 841, 939, 376, -249, -136, 143, 0, -88, 9, 9, -26, 4, 23, 19, 28, 45, 52, 62, 79, 91, 98, 119, 139, 153, 172, 191, 203]"
1714134288368346991,"[206, 184, 165, 170, 165, 136, 100, 45, -16, -50, -74, -93, -81, -67, -69, -62, -50, -40, -23, -11, -7, 0, 9, 21, 33, 40, 40, 43, 47, 52, 59, 59, 57, 57, 57, 59, 67, 67, 67, 59, 55, 57, 67, 64, 62, 74, 98, 112, 100, 74, 64, 62, 64, 71, 81, 81, 76, 67, 40, 59, 359, 925, 1186, 608, -191, -170, 143, -16, -148, -35, -31, -95, -79]"
1714134288929415334,"[-57, -69, -62, -35, -21, -9, 0, -9, -14, 16, 47, 67, 86, 100, 119, 146, 165, 170, 170, 158, 141, 117, 76, 31, -7, -38, -47, -38, -33, -28, -31, -40, -35, -14, -2, 2, 4, 2, 9, 23, 31, 35, 33, 26, 33, 45, 50, 50, 47, 43, 50, 62, 64, 67, 64, 59, 64, 74, 69, 47, 40, 62, 59, 19, 4, 14, 9, 4, 19, 33, 35, 33, 9]"
1714134289490483677,"[-14, 122, 579, 1107, 1016, 174, -328, -14, 117, -105, -100, -38, -98, -91, -38, -40, -45, -31, -19, -7, 9, 19, 19, 33, 57, 79, 105, 129, 148, 160, 172, 184, 194, 194, 179, 153, 107, 59, 28, 7, -14, -26, -26, -21, -14, -9, -4, 4, 11, 19, 26, 16, -2, -4, -9, -11, 2, 9, 7, 14, 19, 23, 31, 33, 33, 35, 38, 45, 52, 50, 57, 67, 64]"
1714134290051552020,"[67, 83, 105, 115, 98, 69, 64, 59, 35, 33, 50, 50, 43, 26, 0, 50, 369, 893, 1052, 405, -299, -150, 153, -11, -83, 31, 2, -40, 0, 4, -9, 9, 23, 28, 45, 59, 64, 79, 98, 117, 139, 158, 179, 186, 162, 146, 153, 155, 141, 122, 88, 45, 2, -28, -45, -50, -47, -40, -35, -28, -21, -16, -4, 11, 19, 19, 28, 38, 45, 52, 62, 57, 57]"
1714134290612620363,"[64, 67, 69, 64, 33, 2, 7, 31, 33, 40, 45, 38, 52, 83, 93, 71, 47, 47, 57, 62, 67, 69, 67, 69, 74, 81, 186, 546, 977, 937, 242, -258, 2, 208, 4, -28, 50, -14, -43, 11, 9, 0, 31, 43, 33, 35, 38, 35, 57, 83, 103, 119, 131, 150, 172, 186, 191, 186, 172, 155, 129, 83, 35, -4, -38, -52, -47, -47, -62, -71, -67, -52, -35]"
1714134291173688710,"[-23, -11, -9, -9, 7, 23, 31, 31, 14, 2, 19, 33, 33, 35, 35, 31, 38, 50, 55, 55, 50, 50, 59, 71, 71, 74, 81, 83, 76, 40, 0, 2, 11, 9, 19, 35, 43, 45, 33, 16, 153, 620, 1164, 1064, 196, -294, 40, 172, -50, -31, 52, 4, 2, 47, 47, 40, 57, 67, 59, 47, 40, 43, 50, 64, 86, 112, 131, 148, 165, 177, 184, 189, 184]"
1714134291734757053,"[162, 129, 81, 38, 9, -14, -31, -35, -35, -31, -28, -40, -47, -31, -21, -16, -2, 7, 0, -4, 2, 11, 2, -19, -16, 0, 0, 2, 11, 11, 14, 23, 26, 31, 35, 38, 43, 47, 47, 55, 57, 57, 64, 69, 67, 67, 69, 79, 103, 112, 83, 45, 38, 43, 45, 47, 50, 45, 33, 31, 23, 43, 301, 822, 1126, 678, -117, -222, 103, 28, -124, -35, 0]"
1714134292295825396,"[-47, -28, -2, -14, -2, 19, 21, 26, 43, 47, 50, 71, 95, 103, 100, 91, 91, 117, 139, 139, 134, 134, 124, 93, 45, -4, -35, -50, -50, -50, -50, -55, -50, -35, -23, -14, -7, -7, -4, 7, 16, 9, 2, 2, 7, 16, 23, 33, 35, 28, 28, 43, 50, 50, 50, 45, 47, 55, 62, 64, 64, 59, 62, 69, 74, 76, 76, 64, 67, 79, 83, 83, 83]"
1714134292856893739,"[57, 35, 50, 67, 76, 86, 79, 50, 14, -14, -21, -35, -67, -71, -50, -45, -52, -16, 220, 663, 896, 474, -213, -263, 67, 19, -103, -7, 21, -23, -4, 23, 11, 7, 23, 35, 35, 50, 76, 100, 115, 122, 136, 167, 194, 218, 234, 237, 237, 244, 239, 220, 179, 122, 64, 33, 19, 7, -7, -19, -16, -4, 4, 9, 7, -2, 2, 19, 31, 33, 38, 40, 45]"
1714134293417931564,"[52, 40, 16, 14, 26, 26, 31, 40, 33, 9, 4, 14, 21, 28, 26, 11, 11, 21, 28, 33, 35, 35, 35, 26, 16, 28, 28, -11, -35, -26, -19, -16, -11, -7, -2, 2, 2, -2, 119, 510, 937, 819, 95, -316, -7, 148, -38, -23, 71, 35, 21, 62, 69, 62, 81, 86, 79, 93, 112, 117, 134, 153, 167, 189, 215, 232, 237, 222, 218, 234, 232, 206, 172]"
1714134293978999907,"[119, 64, 31, 7, -16, -31, -47, -55, -40, -28, -28, -21, -11, -7, -7, -11, -11, 0, 4, 11, 26, 31, 31, 35, 38, 43, 50, 52, 38, 23, 21, 31, 38, 35, 33, 35, 38, 43, 40, 28, 19, 9, 4, 11, 21, 19, 2, -11, -9, 4, 11, 9, 7, 9, 26, 55, 71, 59, 23, -9, -14, 7, 16, 16, 16, 21, 28, 26, 105, 445, 934, 1054, 440]"
1714134294540073341,"[-220, -91, 167, -16, -98, 14, -2, -40, 7, 14, 0, 28, 50, 52, 64, 71, 81, 105, 129, 148, 165, 179, 201, 232, 256, 268, 270, 261, 254, 237, 198, 143, 88, 40, 19, 16, 9, -2, -23, -43, -40, -26, -14, -9, -9, -11, -2, 9, 14, 4, -9, -23, -52, -71, -57, -43, -52, -55, -43, -31, -26, -23, -28, -28, -16, -7, 0, 2, -2, -11, -19, -11, 2]"
1714134295101167115,"[4, -2, 0, 9, 21, 28, 28, 23, 26, 35, 45, 45, 26, 4, 11, 28, 33, 38, 47, 62, 79, 81, 64, 50, 47, 50, 55, 62, 59, 47, 35, 31, 93, 395, 879, 1068, 536, -174, -141, 162, 43, -55, 50, 52, 0, 7, 16, 14, 28, 40, 47, 62, 76, 79, 79, 95, 115, 134, 158, 177, 186, 191, 191, 194, 191, 174, 143, 105, 52, 4, -33, -64, -76]"
1714134295662220201,"[-81, -86, -81, -71, -67, -57, -45, -43, -38, -40, -52, -45, -28, -26, -21, -9, -9, -2, 9, 4, -9, -11, -2, 7, 9, 14, 19, 21, 23, 33, 40, 40, 45, 45, 47, 57, 59, 40, 14, 11, 28, 38, 40, 45, 45, 47, 52, 62, 64, 64, 64, 59, 50, 50, 57, 57, 55, 59, 64, 69, 71, 69, 71, 91, 117, 124, 105, 79, 69, 74, 81, 88, 88]"
1714134296223293631,"[86, 76, 57, 74, 285, 723, 1032, 711, -50, -251, 83, 59, -136, -64, -14, -71, -52, -11, -31, -33, -2, 9, 16, 31, 35, 45, 67, 91, 112, 124, 119, 124, 160, 191, 203, 206, 201, 189, 174, 141, 88, 38, -2, -35, -47, -40, -35, -40, -43, -33, -16, -9, -2, 0, 0, 11, 28, 35, 40, 40, 35, 38, 50, 57, 62, 57, 50, 57, 64, 64, 71, 67, 57]"
1714134296784341626,"[64, 69, 50, 43, 45, 45, 50, 59, 62, 57, 38, 23, 31, 45, 50, 50, 45, 45, 52, 59, 69, 76, 55, 23, 16, 35, 43, 35, 35, 43, 40, 33, 40, 55, 57, 52, 47, 33, 26, 23, 16, 4, 4, 7, 0, -7, 21, 227, 635, 884, 556, -115, -275, 52, 79, -67, -4, 43, -4, 11, 52, 50, 52, 67, 71, 74, 76, 79, 93, 115, 129, 148, 174]"
1714134297345409969,"[201, 218, 239, 258, 263, 266, 263, 230, 182, 141, 91, 38, 4, -21, -38, -52, -81, -91, -69, -62, -62, -50, -38, -26, -16, -19, -19, -4, 4, 14, 23, 26, 33, 43, 47, 50, 55, 52, 59, 67, 62, 62, 62, 64, 71, 74, 71, 74, 76, 74, 76, 71, 55, 57, 62, 62, 62, 52, 35, 35, 35, 28, 43, 59, 43, 14, 2, 2, 7, 9, 7, 7, 14]"
1714134297906478316,"[21, 23, 40, 225, 630, 929, 647, -79, -328, -9, 38, -124, -59, 11, -31, -28, 2, -4, 7, 35, 43, 45, 57, 76, 95, 117, 134, 143, 160, 191, 220, 246, 263, 268, 266, 268, 261, 232, 177, 112, 59, 31, 14, 2, -4, -16, -14, -4, -9, -16, -9, -7, -7, 7, 23, 31, 33, 31, 35, 45, 55, 59, 59, 52, 55, 64, 69, 71, 69, 59, 59, 69, 76]"
1714134298467546659,"[69, 38, 11, 26, 43, 43, 45, 35, 9, 2, 16, 23, 21, 7, -14, -9, 11, 14, 4, -9, -21, -26, -23, -14, -4, 4, 21, 33, 23, 4, 2, 2, -2, 7, 21, 28, 31, 21, 26, 201, 627, 999, 771, 2, -299, 40, 103, -76, -19, 43, -7, 4, 50, 47, 45, 59, 64, 76, 93, 105, 115, 124, 141, 160, 186, 210, 220, 215, 210, 230, 246, 227, 198]"
1714134299028615002,"[182, 148, 93, 45, 11, -16, -33, -43, -38, -33, -40, -57, -52, -40, -31, -19, -14, -16, -11, -2, 9, 19, 16, 14, 23, 26, 28, 35, 40, 38, 26, 11, 19, 33, 28, 23, 31, 35, 43, 47, 47, 47, 50, 50, 52, 47, 35, 35, 45, 45, 43, 45, 45, 45, 45, 35, 23, 14, 2, 4, 9, -4, -28, -57, -71, -59, -52, -50, -40, -35, -28, -14, -4]"
1714134299589673175,"[88, 431, 834, 812, 196, -306, -107, 119, -52, -103, 7, -4, -31, 11, 21, 14, 40, 57, 57, 67, 81, 81, 86, 105, 129, 146, 165, 194, 225, 246, 261, 263, 261, 261, 242, 194, 131, 71, 28, 4, -7, -19, -28, -31, -23, -11, -7, -2, -2, 2, 11, 28, 35, 16, -11, -9, 14, 23, 28, 35, 31, 33, 50, 57, 57, 57, 55, 50, 57, 67, 71, 69, 59]"
1714134300150721170,"[62, 76, 83, 91, 83, 52, 38, 71, 103, 93, 64, 45, 40, 35, 40, 52, 47, 33, 31, 35, 47, 230, 659, 1011, 759, 4, -273, 59, 105, -91, -45, 26, -14, -9, 21, 11, 14, 43, 55, 62, 69, 76, 91, 115, 127, 129, 134, 134, 153, 194, 218, 225, 227, 218, 203, 179, 127, 64, 9, -26, -40, -40, -40, -40, -40, -38, -26, -11, -2, 2, 2, 7, 21]"
1714134300711789513,"[33, 43, 45, 33, 19, 26, 43, 43, 26, 11, 16, 28, 33, 38, 40, 40, 40, 47, 57, 59, 57, 57, 59, 64, 74, 74, 71, 71, 74, 79, 86, 86, 83, 83, 86, 81, 69, 64, 55, 26, 11, 35, 59, 74, 79, 67, 47, 47, 55, 55, 57, 64, 64, 69, 69, 67, 215, 656, 1114, 992, 194, -285, 2, 134, -67, -38, 57, 7, -14, 14, 2, -7, 2]"
1714134301272857860,"[0, 2, 21, 28, 35, 43, 40, 57, 88, 107, 131, 158, 177, 196, 206, 206, 203, 186, 143, 93, 45, 4, -19, -33, -38, -35, -38, -52, -52, -40, -35, -52, -64, -50, -38, -38, -26, -7, -2, 0, 7, 11, 19, 31, 35, 35, 38, 40, 47, 57, 57, 55, 57, 59, 64, 71, 74, 71, 69, 62, 59, 69, 74, 67, 67, 71, 79, 83, 83, 81, 79, 83, 91]"
1714134301833926203,"[98, 95, 91, 86, 91, 100, 103, 100, 83, 62, 64, 79, 83, 88, 98, 103, 93, 59, 28, 21, 21, 21, 28, 19, -2, -9, -23, -4, 251, 757, 1088, 687, -143, -304, 47, 7, -148, -55, -26, -76, -40, -2, -9, -7, 4, 11, 31, 50, 62, 69, 69, 81, 112, 141, 162, 182, 196, 218, 239, 249, 251, 239, 206, 167, 122, 74, 40, 11, -11, -14, -4, 0, 4]"
1714134302394994546,"[2, 2, 14, 26, 33, 38, 35, 33, 33, 31, 26, 23, 4, -7, 11, 19, -2, -26, -21, -11, -2, 7, 16, 19, 16, 19, 28, 40, 45, 45, 45, 45, 52, 62, 67, 64, 62, 64, 71, 76, 76, 67, 55, 57, 71, 81, 76, 74, 76, 76, 79, 83, 74, 57, 55, 69, 88, 105, 98, 69, 52, 50, 38, 31, 28, 16, 11, 11, 2, 50, 335, 824, 1049]"
1714134302956062889,"[534, -220, -222, 95, -16, -127, -19, -11, -52, -35, -31, -33, -16, 0, 0, -7, 0, 26, 40, 55, 74, 91, 117, 143, 165, 189, 210, 218, 225, 230, 218, 189, 136, 74, 33, 7, -19, -28, -28, -31, -26, -16, -14, -4, 2, 7, 16, 23, 28, 35, 38, 38, 50, 57, 52, 55, 62, 62, 67, 69, 64, 64, 69, 67, 55, 43, 45, 45, 45, 52, 59, 62, 55]"
1714134303517131232,"[59, 57, 33, 31, 47, 40, 16, 7, 23, 47, 64, 67, 50, 21, 4, 7, 16, 19, 14, 21, 35, 33, 9, 76, 431, 925, 929, 203, -364, -131, 86, -93, -110, -9, -47, -57, -2, -2, 0, 31, 31, 23, 40, 55, 69, 91, 107, 115, 127, 158, 186, 213, 242, 244, 227, 237, 242, 203, 153, 107, 52, 7, -11, -16, -31, -47, -40, -43, -71, -62, -40, -45, -38]"
